image,mode,k,m,g,width,height,original_size_bytes,compressed_size_bytes,compression_rate,bpp,psnr_db,psnr_ok_30db,output_image
BDD/test_615.ppm,slicCC,1024.0,0.05,1.0,64,64,11409,6671,1.7102383450757008,13.029296875,21.1944,False,evaluation_results_auto/generated/test_615_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_616.ppm,SLIC,455.0,0.4,1.0,64,64,11042,9051,1.2199756932935588,17.677734375,29.506,False,evaluation_results_auto/generated/test_616_SLIC_k455_m0.4_g1_clean.ppm
BDD/test_616.ppm,slicCC,1024.0,0.05,1.0,64,64,11042,6519,1.6938180702561743,12.732421875,23.5585,False,evaluation_results_auto/generated/test_616_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_617.ppm,SLIC,1024.0,0.5,1.0,64,64,10391,8002,1.2985503624093977,15.62890625,29.0501,False,evaluation_results_auto/generated/test_617_SLIC_k1024_m0.5_g1_clean.ppm
BDD/test_617.ppm,slicCC,1024.0,0.4,1.0,64,64,10391,6250,1.66256,12.20703125,24.5243,False,evaluation_results_auto/generated/test_617_slicCC_k1024_m0.4_g1_clean.ppm
BDD/test_618.ppm,SLIC,455.0,0.5,1.0,64,64,8139,6822,1.193051890941073,13.32421875,29.7326,False,evaluation_results_auto/generated/test_618_SLIC_k455_m0.5_g1_clean.ppm
BDD/test_618.ppm,slicCC,1024.0,0.05,1.0,64,64,8139,5082,1.6015348288075562,9.92578125,22.6936,False,evaluation_results_auto/generated/test_618_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_619.ppm,SLIC,455.0,0.4,1.0,64,64,10473,8435,1.2416123295791346,16.474609375,30.1112,True,evaluation_results_auto/generated/test_619_SLIC_k455_m0.4_g1_clean.ppm
BDD/test_619.ppm,slicCC,1024.0,1.0,1.0,64,64,10473,6306,1.6607992388201713,12.31640625,24.5921,False,evaluation_results_auto/generated/test_619_slicCC_k1024_m1_g1_clean.ppm
BDD/test_62.ppm,SLIC,64.0,0.05,3.0,64,64,5805,2797,2.075437969252771,5.462890625,33.2592,True,evaluation_results_auto/generated/test_62_SLIC_k64_m0.05_g3_clean.ppm
BDD/test_62.ppm,slicCC,256.0,0.7,3.0,64,64,5805,2471,2.349251315256981,4.826171875,30.1484,True,evaluation_results_auto/generated/test_62_slicCC_k256_m0.7_g3_clean.ppm
BDD/test_620.ppm,SLIC,455.0,0.4,1.0,64,64,11447,8702,1.3154447253504942,16.99609375,26.1601,False,evaluation_results_auto/generated/test_620_SLIC_k455_m0.4_g1_clean.ppm
BDD/test_620.ppm,slicCC,1024.0,1.0,1.0,64,64,11447,6552,1.747100122100122,12.796875,20.8002,False,evaluation_results_auto/generated/test_620_slicCC_k1024_m1_g1_clean.ppm
BDD/test_621.ppm,SLIC,256.0,1.0,1.0,64,64,6981,4687,1.4894388734798378,9.154296875,31.809,True,evaluation_results_auto/generated/test_621_SLIC_k256_m1_g1_clean.ppm
BDD/test_621.ppm,slicCC,1024.0,0.1,1.0,64,64,6981,4769,1.4638288949465297,9.314453125,28.5711,False,evaluation_results_auto/generated/test_621_slicCC_k1024_m0.1_g1_clean.ppm
BDD/test_622.ppm,SLIC,455.0,0.4,1.0,64,64,9376,7265,1.2905712319339298,14.189453125,30.021,True,evaluation_results_auto/generated/test_622_SLIC_k455_m0.4_g1_clean.ppm
BDD/test_622.ppm,slicCC,1024.0,0.05,1.0,64,64,9376,5812,1.6132140399174122,11.3515625,25.4129,False,evaluation_results_auto/generated/test_622_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_623.ppm,SLIC,455.0,0.05,1.0,64,64,9788,7126,1.3735616053887174,13.91796875,27.9752,False,evaluation_results_auto/generated/test_623_SLIC_k455_m0.05_g1_clean.ppm
BDD/test_623.ppm,slicCC,1024.0,0.4,1.0,64,64,9788,5889,1.6620818475123111,11.501953125,25.3766,False,evaluation_results_auto/generated/test_623_slicCC_k1024_m0.4_g1_clean.ppm
BDD/test_624.ppm,SLIC,256.0,0.7,1.0,64,64,7983,6125,1.30334693877551,11.962890625,32.0245,True,evaluation_results_auto/generated/test_624_SLIC_k256_m0.7_g1_clean.ppm
BDD/test_624.ppm,slicCC,1024.0,1.0,1.0,64,64,7983,5393,1.4802521787502319,10.533203125,28.6918,False,evaluation_results_auto/generated/test_624_slicCC_k1024_m1_g1_clean.ppm
BDD/test_625.ppm,SLIC,455.0,1.0,1.0,64,64,10702,8557,1.2506719644735305,16.712890625,28.1522,False,evaluation_results_auto/generated/test_625_SLIC_k455_m1_g1_clean.ppm
BDD/test_625.ppm,slicCC,1024.0,0.5,1.0,64,64,10702,5776,1.8528393351800554,11.28125,21.4849,False,evaluation_results_auto/generated/test_625_slicCC_k1024_m0.5_g1_clean.ppm
BDD/test_626.ppm,SLIC,256.0,0.7,1.0,64,64,9172,6760,1.3568047337278106,13.203125,32.2855,True,evaluation_results_auto/generated/test_626_SLIC_k256_m0.7_g1_clean.ppm
BDD/test_626.ppm,slicCC,1024.0,0.05,1.0,64,64,9172,5736,1.599023709902371,11.203125,28.0066,False,evaluation_results_auto/generated/test_626_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_627.ppm,SLIC,455.0,1.0,1.0,64,64,10895,8357,1.3036974991025487,16.322265625,28.5927,False,evaluation_results_auto/generated/test_627_SLIC_k455_m1_g1_clean.ppm
BDD/test_627.ppm,slicCC,1024.0,1.0,1.0,64,64,10895,6381,1.7074126312490205,12.462890625,23.3816,False,evaluation_results_auto/generated/test_627_slicCC_k1024_m1_g1_clean.ppm
BDD/test_628.ppm,SLIC,455.0,0.3,1.0,64,64,9027,7046,1.2811524269088845,13.76171875,31.1694,True,evaluation_results_auto/generated/test_628_SLIC_k455_m0.3_g1_clean.ppm
BDD/test_628.ppm,slicCC,1024.0,0.3,1.0,64,64,9027,5986,1.5080187103240896,11.69140625,27.1852,False,evaluation_results_auto/generated/test_628_slicCC_k1024_m0.3_g1_clean.ppm
BDD/test_629.ppm,SLIC,455.0,0.05,1.0,64,64,10110,7827,1.2916826370256804,15.287109375,30.0679,True,evaluation_results_auto/generated/test_629_SLIC_k455_m0.05_g1_clean.ppm
BDD/test_629.ppm,slicCC,1024.0,1.0,1.0,64,64,10110,6162,1.6407010710808179,12.03515625,23.8011,False,evaluation_results_auto/generated/test_629_slicCC_k1024_m1_g1_clean.ppm
BDD/test_63.ppm,SLIC,455.0,0.4,1.0,64,64,8802,6563,1.341154959622124,12.818359375,31.2336,True,evaluation_results_auto/generated/test_63_SLIC_k455_m0.4_g1_clean.ppm
BDD/test_63.ppm,slicCC,1024.0,0.05,1.0,64,64,8802,5529,1.5919696147585458,10.798828125,27.9182,False,evaluation_results_auto/generated/test_63_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_630.ppm,SLIC,455.0,1.0,1.0,64,64,9825,6816,1.4414612676056338,13.3125,27.3842,False,evaluation_results_auto/generated/test_630_SLIC_k455_m1_g1_clean.ppm
BDD/test_630.ppm,slicCC,1024.0,0.7,1.0,64,64,9825,5667,1.7337215457914241,11.068359375,23.777,False,evaluation_results_auto/generated/test_630_slicCC_k1024_m0.7_g1_clean.ppm
BDD/test_631.ppm,SLIC,256.0,0.2,1.0,64,64,8307,5857,1.41830288543623,11.439453125,30.8895,True,evaluation_results_auto/generated/test_631_SLIC_k256_m0.2_g1_clean.ppm
BDD/test_631.ppm,slicCC,1024.0,1.0,1.0,64,64,8307,5629,1.4757505773672055,10.994140625,26.8651,False,evaluation_results_auto/generated/test_631_slicCC_k1024_m1_g1_clean.ppm
BDD/test_632.ppm,SLIC,256.0,0.05,1.0,64,64,5929,4654,1.2739578856897293,9.08984375,31.5014,True,evaluation_results_auto/generated/test_632_SLIC_k256_m0.05_g1_clean.ppm
BDD/test_632.ppm,slicCC,1024.0,0.05,1.0,64,64,5929,4004,1.4807692307692308,7.8203125,24.9431,False,evaluation_results_auto/generated/test_632_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_633.ppm,SLIC,64.0,1.0,3.0,64,64,6722,2929,2.294981222260157,5.720703125,32.6891,True,evaluation_results_auto/generated/test_633_SLIC_k64_m1_g3_clean.ppm
BDD/test_633.ppm,slicCC,114.0,0.05,2.0,64,64,6722,2338,2.8751069289991444,4.56640625,30.8402,True,evaluation_results_auto/generated/test_633_slicCC_k114_m0.05_g2_clean.ppm
BDD/test_634.ppm,SLIC,64.0,0.05,1.0,64,64,7201,2979,2.4172541121181603,5.818359375,30.9503,True,evaluation_results_auto/generated/test_634_SLIC_k64_m0.05_g1_clean.ppm
BDD/test_634.ppm,slicCC,455.0,1.0,1.0,64,64,7201,4557,1.5802062760588107,8.900390625,30.8086,True,evaluation_results_auto/generated/test_634_slicCC_k455_m1_g1_clean.ppm
BDD/test_635.ppm,SLIC,1024.0,0.5,1.0,64,64,9176,7044,1.3026689381033503,13.7578125,30.7119,True,evaluation_results_auto/generated/test_635_SLIC_k1024_m0.5_g1_clean.ppm
BDD/test_635.ppm,slicCC,1024.0,1.0,1.0,64,64,9176,5757,1.5938857043599097,11.244140625,28.4579,False,evaluation_results_auto/generated/test_635_slicCC_k1024_m1_g1_clean.ppm
BDD/test_636.ppm,SLIC,455.0,0.7,1.0,64,64,10063,7362,1.3668839989133388,14.37890625,28.9382,False,evaluation_results_auto/generated/test_636_SLIC_k455_m0.7_g1_clean.ppm
BDD/test_636.ppm,slicCC,1024.0,1.0,1.0,64,64,10063,5752,1.7494784422809457,11.234375,24.4808,False,evaluation_results_auto/generated/test_636_slicCC_k1024_m1_g1_clean.ppm
BDD/test_637.ppm,SLIC,455.0,1.0,1.0,64,64,10983,9310,1.1796992481203008,18.18359375,28.8422,False,evaluation_results_auto/generated/test_637_SLIC_k455_m1_g1_clean.ppm
BDD/test_637.ppm,slicCC,1024.0,0.05,1.0,64,64,10983,6366,1.7252591894439209,12.43359375,22.2157,False,evaluation_results_auto/generated/test_637_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_638.ppm,SLIC,455.0,0.5,1.0,64,64,11229,8643,1.2992016660881638,16.880859375,27.086,False,evaluation_results_auto/generated/test_638_SLIC_k455_m0.5_g1_clean.ppm
BDD/test_638.ppm,slicCC,1024.0,0.05,1.0,64,64,11229,6498,1.7280701754385965,12.69140625,21.1845,False,evaluation_results_auto/generated/test_638_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_639.ppm,SLIC,256.0,0.3,1.0,64,64,6314,4276,1.4766136576239477,8.3515625,32.3752,True,evaluation_results_auto/generated/test_639_SLIC_k256_m0.3_g1_clean.ppm
BDD/test_639.ppm,slicCC,1024.0,1.0,1.0,64,64,6314,4581,1.3783016808557083,8.947265625,30.8459,True,evaluation_results_auto/generated/test_639_slicCC_k1024_m1_g1_clean.ppm
BDD/test_64.ppm,SLIC,455.0,0.5,1.0,64,64,9891,7628,1.2966701625589931,14.8984375,31.3433,True,evaluation_results_auto/generated/test_64_SLIC_k455_m0.5_g1_clean.ppm
BDD/test_64.ppm,slicCC,1024.0,1.0,1.0,64,64,9891,6073,1.628684340523629,11.861328125,26.8812,False,evaluation_results_auto/generated/test_64_slicCC_k1024_m1_g1_clean.ppm
BDD/test_640.ppm,SLIC,455.0,0.3,1.0,64,64,10917,7941,1.3747638836418588,15.509765625,26.8902,False,evaluation_results_auto/generated/test_640_SLIC_k455_m0.3_g1_clean.ppm
BDD/test_640.ppm,slicCC,1024.0,0.3,1.0,64,64,10917,6520,1.6743865030674847,12.734375,22.5922,False,evaluation_results_auto/generated/test_640_slicCC_k1024_m0.3_g1_clean.ppm
BDD/test_641.ppm,SLIC,256.0,0.7,1.0,64,64,8415,6085,1.3829087921117502,11.884765625,30.7243,True,evaluation_results_auto/generated/test_641_SLIC_k256_m0.7_g1_clean.ppm
BDD/test_641.ppm,slicCC,1024.0,0.4,1.0,64,64,8415,5627,1.4954682779456194,10.990234375,27.5926,False,evaluation_results_auto/generated/test_641_slicCC_k1024_m0.4_g1_clean.ppm
BDD/test_642.ppm,SLIC,455.0,0.4,1.0,64,64,9470,7079,1.3377595705608136,13.826171875,25.675,False,evaluation_results_auto/generated/test_642_SLIC_k455_m0.4_g1_clean.ppm
BDD/test_642.ppm,slicCC,1024.0,0.05,1.0,64,64,9470,4822,1.9639153878058897,9.41796875,19.2717,False,evaluation_results_auto/generated/test_642_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_643.ppm,SLIC,455.0,0.4,1.0,64,64,11346,8622,1.3159359777313848,16.83984375,25.9798,False,evaluation_results_auto/generated/test_643_SLIC_k455_m0.4_g1_clean.ppm
BDD/test_643.ppm,slicCC,1024.0,0.4,1.0,64,64,11346,6678,1.6990116801437556,13.04296875,21.4058,False,evaluation_results_auto/generated/test_643_slicCC_k1024_m0.4_g1_clean.ppm
BDD/test_644.ppm,SLIC,455.0,1.0,1.0,64,64,9090,6808,1.3351938895417157,13.296875,28.7935,False,evaluation_results_auto/generated/test_644_SLIC_k455_m1_g1_clean.ppm
BDD/test_644.ppm,slicCC,1024.0,0.05,1.0,64,64,9090,5856,1.5522540983606556,11.4375,23.8083,False,evaluation_results_auto/generated/test_644_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_645.ppm,SLIC,455.0,0.2,1.0,64,64,7904,6588,1.1997571341833637,12.8671875,29.8081,False,evaluation_results_auto/generated/test_645_SLIC_k455_m0.2_g1_clean.ppm
BDD/test_645.ppm,slicCC,1024.0,0.3,1.0,64,64,7904,5344,1.4790419161676647,10.4375,24.855,False,evaluation_results_auto/generated/test_645_slicCC_k1024_m0.3_g1_clean.ppm
BDD/test_646.ppm,SLIC,256.0,1.0,1.0,64,64,8810,5738,1.5353781805507145,11.20703125,30.177,True,evaluation_results_auto/generated/test_646_SLIC_k256_m1_g1_clean.ppm
BDD/test_646.ppm,slicCC,1024.0,0.5,1.0,64,64,8810,5520,1.5960144927536233,10.78125,27.1216,False,evaluation_results_auto/generated/test_646_slicCC_k1024_m0.5_g1_clean.ppm
BDD/test_647.ppm,SLIC,455.0,1.0,1.0,64,64,10871,8903,1.221049084578232,17.388671875,29.3728,False,evaluation_results_auto/generated/test_647_SLIC_k455_m1_g1_clean.ppm
BDD/test_647.ppm,slicCC,1024.0,0.7,1.0,64,64,10871,6468,1.6807359307359306,12.6328125,23.2802,False,evaluation_results_auto/generated/test_647_slicCC_k1024_m0.7_g1_clean.ppm
BDD/test_648.ppm,SLIC,455.0,0.7,1.0,64,64,10239,7997,1.2803551331749405,15.619140625,28.8585,False,evaluation_results_auto/generated/test_648_SLIC_k455_m0.7_g1_clean.ppm
BDD/test_648.ppm,slicCC,1024.0,0.05,1.0,64,64,10239,5974,1.7139270170739873,11.66796875,23.3132,False,evaluation_results_auto/generated/test_648_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_649.ppm,SLIC,256.0,0.3,1.0,64,64,8919,7066,1.2622417209170675,13.80078125,31.1077,True,evaluation_results_auto/generated/test_649_SLIC_k256_m0.3_g1_clean.ppm
BDD/test_649.ppm,slicCC,1024.0,0.1,1.0,64,64,8919,5956,1.4974815312290128,11.6328125,26.372,False,evaluation_results_auto/generated/test_649_slicCC_k1024_m0.1_g1_clean.ppm
BDD/test_65.ppm,SLIC,1024.0,0.05,1.0,64,64,10137,7861,1.289530594072001,15.353515625,28.3299,False,evaluation_results_auto/generated/test_65_SLIC_k1024_m0.05_g1_clean.ppm
BDD/test_65.ppm,slicCC,1024.0,0.1,1.0,64,64,10137,6309,1.606752258678079,12.322265625,24.9975,False,evaluation_results_auto/generated/test_65_slicCC_k1024_m0.1_g1_clean.ppm
BDD/test_650.ppm,SLIC,455.0,0.5,1.0,64,64,9324,7798,1.1956912028725315,15.23046875,30.8858,True,evaluation_results_auto/generated/test_650_SLIC_k455_m0.5_g1_clean.ppm
BDD/test_650.ppm,slicCC,1024.0,1.0,1.0,64,64,9324,6052,1.540647719762062,11.8203125,25.352,False,evaluation_results_auto/generated/test_650_slicCC_k1024_m1_g1_clean.ppm
BDD/test_651.ppm,SLIC,256.0,0.5,1.0,64,64,8149,6173,1.3201036773043902,12.056640625,31.7186,True,evaluation_results_auto/generated/test_651_SLIC_k256_m0.5_g1_clean.ppm
BDD/test_651.ppm,slicCC,1024.0,0.5,1.0,64,64,8149,5487,1.485146710406415,10.716796875,27.9324,False,evaluation_results_auto/generated/test_651_slicCC_k1024_m0.5_g1_clean.ppm
BDD/test_652.ppm,SLIC,256.0,0.4,1.0,64,64,7640,6386,1.1963670529282806,12.47265625,31.2424,True,evaluation_results_auto/generated/test_652_SLIC_k256_m0.4_g1_clean.ppm
BDD/test_652.ppm,slicCC,1024.0,0.1,1.0,64,64,7640,5087,1.5018675054059367,9.935546875,24.6107,False,evaluation_results_auto/generated/test_652_slicCC_k1024_m0.1_g1_clean.ppm
BDD/test_653.ppm,SLIC,455.0,0.2,1.0,64,64,9838,7608,1.2931125131440588,14.859375,29.3217,False,evaluation_results_auto/generated/test_653_SLIC_k455_m0.2_g1_clean.ppm
BDD/test_653.ppm,slicCC,1024.0,1.0,1.0,64,64,9838,5947,1.6542794686396503,11.615234375,23.3639,False,evaluation_results_auto/generated/test_653_slicCC_k1024_m1_g1_clean.ppm
BDD/test_654.ppm,SLIC,455.0,0.5,1.0,64,64,10653,7606,1.4006047856955035,14.85546875,26.4045,False,evaluation_results_auto/generated/test_654_SLIC_k455_m0.5_g1_clean.ppm
BDD/test_654.ppm,slicCC,1024.0,0.7,1.0,64,64,10653,6356,1.6760541220893643,12.4140625,22.3396,False,evaluation_results_auto/generated/test_654_slicCC_k1024_m0.7_g1_clean.ppm
BDD/test_655.ppm,SLIC,455.0,1.0,1.0,64,64,10202,7231,1.4108698658553451,14.123046875,27.6349,False,evaluation_results_auto/generated/test_655_SLIC_k455_m1_g1_clean.ppm
BDD/test_655.ppm,slicCC,1024.0,1.0,1.0,64,64,10202,6236,1.6359846055163567,12.1796875,24.6865,False,evaluation_results_auto/generated/test_655_slicCC_k1024_m1_g1_clean.ppm
BDD/test_656.ppm,SLIC,455.0,0.7,1.0,64,64,10553,8361,1.2621695969381652,16.330078125,29.9995,False,evaluation_results_auto/generated/test_656_SLIC_k455_m0.7_g1_clean.ppm
BDD/test_656.ppm,slicCC,1024.0,0.5,1.0,64,64,10553,6269,1.6833625777635988,12.244140625,24.4232,False,evaluation_results_auto/generated/test_656_slicCC_k1024_m0.5_g1_clean.ppm
BDD/test_657.ppm,SLIC,256.0,0.4,1.0,64,64,8146,5457,1.4927615906175555,10.658203125,30.7752,True,evaluation_results_auto/generated/test_657_SLIC_k256_m0.4_g1_clean.ppm
BDD/test_657.ppm,slicCC,1024.0,0.2,1.0,64,64,8146,5385,1.5127205199628597,10.517578125,28.7351,False,evaluation_results_auto/generated/test_657_slicCC_k1024_m0.2_g1_clean.ppm
BDD/test_658.ppm,SLIC,455.0,0.7,1.0,64,64,9046,6382,1.4174240050141023,12.46484375,30.3136,True,evaluation_results_auto/generated/test_658_SLIC_k455_m0.7_g1_clean.ppm
BDD/test_658.ppm,slicCC,1024.0,0.5,1.0,64,64,9046,5168,1.7503869969040247,10.09375,25.8141,False,evaluation_results_auto/generated/test_658_slicCC_k1024_m0.5_g1_clean.ppm
BDD/test_659.ppm,SLIC,256.0,0.1,1.0,64,64,6749,4781,1.4116293662413721,9.337890625,32.3911,True,evaluation_results_auto/generated/test_659_SLIC_k256_m0.1_g1_clean.ppm
BDD/test_659.ppm,slicCC,1024.0,0.2,1.0,64,64,6749,4909,1.3748217559584437,9.587890625,28.7931,False,evaluation_results_auto/generated/test_659_slicCC_k1024_m0.2_g1_clean.ppm
BDD/test_66.ppm,SLIC,455.0,1.0,1.0,64,64,10640,7759,1.3713107359195773,15.154296875,27.2749,False,evaluation_results_auto/generated/test_66_SLIC_k455_m1_g1_clean.ppm
BDD/test_66.ppm,slicCC,1024.0,1.0,1.0,64,64,10640,6369,1.6705919296592873,12.439453125,22.8971,False,evaluation_results_auto/generated/test_66_slicCC_k1024_m1_g1_clean.ppm
BDD/test_660.ppm,SLIC,455.0,1.0,1.0,64,64,11312,8874,1.2747351814288934,17.33203125,27.7482,False,evaluation_results_auto/generated/test_660_SLIC_k455_m1_g1_clean.ppm
BDD/test_660.ppm,slicCC,1024.0,0.7,1.0,64,64,11312,6690,1.690881913303438,13.06640625,21.1127,False,evaluation_results_auto/generated/test_660_slicCC_k1024_m0.7_g1_clean.ppm
BDD/test_661.ppm,SLIC,64.0,0.05,1.0,64,64,3118,2025,1.539753086419753,3.955078125,37.2799,True,evaluation_results_auto/generated/test_661_SLIC_k64_m0.05_g1_clean.ppm
BDD/test_661.ppm,slicCC,64.0,0.05,2.0,64,64,3118,1503,2.074517631403859,2.935546875,33.191,True,evaluation_results_auto/generated/test_661_slicCC_k64_m0.05_g2_clean.ppm
BDD/test_662.ppm,SLIC,455.0,1.0,1.0,64,64,8587,6586,1.3038262982083206,12.86328125,29.7217,False,evaluation_results_auto/generated/test_662_SLIC_k455_m1_g1_clean.ppm
BDD/test_662.ppm,slicCC,1024.0,0.1,1.0,64,64,8587,5316,1.6153122648607976,10.3828125,26.2816,False,evaluation_results_auto/generated/test_662_slicCC_k1024_m0.1_g1_clean.ppm
BDD/test_663.ppm,SLIC,256.0,0.3,1.0,64,64,8237,6234,1.32130253448829,12.17578125,31.8373,True,evaluation_results_auto/generated/test_663_SLIC_k256_m0.3_g1_clean.ppm
BDD/test_663.ppm,slicCC,1024.0,0.05,1.0,64,64,8237,5488,1.500911078717201,10.71875,28.734,False,evaluation_results_auto/generated/test_663_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_664.ppm,SLIC,455.0,0.2,1.0,64,64,11378,8806,1.2920735861912334,17.19921875,27.3853,False,evaluation_results_auto/generated/test_664_SLIC_k455_m0.2_g1_clean.ppm
BDD/test_664.ppm,slicCC,1024.0,0.4,1.0,64,64,11378,6594,1.7255080376099485,12.87890625,21.8951,False,evaluation_results_auto/generated/test_664_slicCC_k1024_m0.4_g1_clean.ppm
BDD/test_665.ppm,SLIC,455.0,0.7,1.0,64,64,11329,8998,1.259057568348522,17.57421875,27.482,False,evaluation_results_auto/generated/test_665_SLIC_k455_m0.7_g1_clean.ppm
BDD/test_665.ppm,slicCC,1024.0,0.5,1.0,64,64,11329,6742,1.6803619104123406,13.16796875,21.5612,False,evaluation_results_auto/generated/test_665_slicCC_k1024_m0.5_g1_clean.ppm
BDD/test_666.ppm,SLIC,256.0,0.2,1.0,64,64,4411,3394,1.2996464348850914,6.62890625,31.0943,True,evaluation_results_auto/generated/test_666_SLIC_k256_m0.2_g1_clean.ppm
BDD/test_666.ppm,slicCC,1024.0,1.0,1.0,64,64,4411,2920,1.5106164383561644,5.703125,27.3913,False,evaluation_results_auto/generated/test_666_slicCC_k1024_m1_g1_clean.ppm
BDD/test_667.ppm,SLIC,256.0,1.0,1.0,64,64,7906,5326,1.4844160720991364,10.40234375,31.2286,True,evaluation_results_auto/generated/test_667_SLIC_k256_m1_g1_clean.ppm
BDD/test_667.ppm,slicCC,1024.0,0.05,1.0,64,64,7906,5257,1.503899562488111,10.267578125,28.8666,False,evaluation_results_auto/generated/test_667_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_668.ppm,SLIC,1024.0,1.0,1.0,64,64,9708,7052,1.3766307430516165,13.7734375,26.8182,False,evaluation_results_auto/generated/test_668_SLIC_k1024_m1_g1_clean.ppm
BDD/test_668.ppm,slicCC,1024.0,1.0,1.0,64,64,9708,6083,1.5959230642774946,11.880859375,24.9287,False,evaluation_results_auto/generated/test_668_slicCC_k1024_m1_g1_clean.ppm
BDD/test_669.ppm,SLIC,455.0,0.5,1.0,64,64,10241,7551,1.3562442060654218,14.748046875,29.4602,False,evaluation_results_auto/generated/test_669_SLIC_k455_m0.5_g1_clean.ppm
BDD/test_669.ppm,slicCC,1024.0,0.05,1.0,64,64,10241,5563,1.8409131763436994,10.865234375,18.4352,False,evaluation_results_auto/generated/test_669_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_67.ppm,SLIC,455.0,0.2,1.0,64,64,11129,8411,1.3231482582332659,16.427734375,26.8202,False,evaluation_results_auto/generated/test_67_SLIC_k455_m0.2_g1_clean.ppm
BDD/test_67.ppm,slicCC,1024.0,0.4,1.0,64,64,11129,6474,1.7190299660179178,12.64453125,21.5081,False,evaluation_results_auto/generated/test_67_slicCC_k1024_m0.4_g1_clean.ppm
BDD/test_670.ppm,SLIC,455.0,0.2,1.0,64,64,9879,7845,1.2592734225621416,15.322265625,31.6345,True,evaluation_results_auto/generated/test_670_SLIC_k455_m0.2_g1_clean.ppm
BDD/test_670.ppm,slicCC,1024.0,0.2,1.0,64,64,9879,5887,1.678104297604892,11.498046875,24.3946,False,evaluation_results_auto/generated/test_670_slicCC_k1024_m0.2_g1_clean.ppm
BDD/test_671.ppm,SLIC,455.0,1.0,1.0,64,64,9879,7818,1.2636224098234843,15.26953125,27.9274,False,evaluation_results_auto/generated/test_671_SLIC_k455_m1_g1_clean.ppm
BDD/test_671.ppm,slicCC,1024.0,0.5,1.0,64,64,9879,6316,1.5641228625712476,12.3359375,23.741,False,evaluation_results_auto/generated/test_671_slicCC_k1024_m0.5_g1_clean.ppm
BDD/test_672.ppm,SLIC,455.0,0.05,1.0,64,64,10259,7530,1.3624169986719787,14.70703125,28.1199,False,evaluation_results_auto/generated/test_672_SLIC_k455_m0.05_g1_clean.ppm
BDD/test_672.ppm,slicCC,1024.0,1.0,1.0,64,64,10259,6181,1.6597637922666235,12.072265625,25.3121,False,evaluation_results_auto/generated/test_672_slicCC_k1024_m1_g1_clean.ppm
BDD/test_673.ppm,SLIC,455.0,0.05,1.0,64,64,9828,8102,1.2130338188101704,15.82421875,28.7191,False,evaluation_results_auto/generated/test_673_SLIC_k455_m0.05_g1_clean.ppm
BDD/test_673.ppm,slicCC,1024.0,1.0,1.0,64,64,9828,6172,1.592352559948153,12.0546875,23.2158,False,evaluation_results_auto/generated/test_673_slicCC_k1024_m1_g1_clean.ppm
BDD/test_674.ppm,SLIC,455.0,0.7,1.0,64,64,9703,7672,1.2647288842544318,14.984375,30.3006,True,evaluation_results_auto/generated/test_674_SLIC_k455_m0.7_g1_clean.ppm
BDD/test_674.ppm,slicCC,1024.0,0.5,1.0,64,64,9703,6014,1.6134020618556701,11.74609375,25.7765,False,evaluation_results_auto/generated/test_674_slicCC_k1024_m0.5_g1_clean.ppm
BDD/test_675.ppm,SLIC,455.0,0.4,1.0,64,64,9952,7574,1.3139688407710588,14.79296875,30.9742,True,evaluation_results_auto/generated/test_675_SLIC_k455_m0.4_g1_clean.ppm
BDD/test_675.ppm,slicCC,1024.0,0.05,1.0,64,64,9952,6115,1.6274734260016352,11.943359375,26.3702,False,evaluation_results_auto/generated/test_675_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_676.ppm,SLIC,455.0,0.4,1.0,64,64,7663,5933,1.2915894151356817,11.587890625,30.2974,True,evaluation_results_auto/generated/test_676_SLIC_k455_m0.4_g1_clean.ppm
BDD/test_676.ppm,slicCC,1024.0,0.5,1.0,64,64,7663,5202,1.4730872741253365,10.16015625,25.6657,False,evaluation_results_auto/generated/test_676_slicCC_k1024_m0.5_g1_clean.ppm
BDD/test_677.ppm,SLIC,256.0,0.1,1.0,64,64,8270,5701,1.4506226977723207,11.134765625,32.7447,True,evaluation_results_auto/generated/test_677_SLIC_k256_m0.1_g1_clean.ppm
BDD/test_677.ppm,slicCC,1024.0,0.5,1.0,64,64,8270,5279,1.566584580412957,10.310546875,28.9939,False,evaluation_results_auto/generated/test_677_slicCC_k1024_m0.5_g1_clean.ppm
